sentence1	sentence2	label
Sparkman High School in Harvest , Huntsville , Sparkman School in Alabama , Sparkman Drive in Somerville , Alabama , are all named in his honor .	Sparkman High School in Harvest , Huntsville , Sparkman School in Alabama , Sparkman Drive in Somerville , Alabama , are all named as his honours .	1
Robert Maass was born in East Orange , New Jersey , to German immigrants Hedwig and Clara Maass .	Robert Maass was born in East Orange , New Jersey , to Hedwig and Clara Maass , German immigrants .	1
The band supports Wrexham FC , with the exception of John Evans who follows Norwich City FC .	The band supports Wrexham FC , with the exception of John Evans , who follows the Norwich City FC .	1
The aircraft was on a domestic flight from Goma to Ndjili via Kisangani .	The aircraft was located on a domestic flight from Goma to Ndjili via Kisangani .	1
Her mother is Kenyan while her father is Austrian .	Her mother is a Kenyan woman , while her father is Austrian .	1
Ali Şaşal Vural ( born July 10 , 1990 ) is a professional Turkish football player who plays for Sivasspor .	Ali Şaşal Vural ( born 10 July 1990 ) , is a Turkish professional football player , who plays for Sivasspor .	1
The mountain was named by Charles Gould in 1863 after geologist Charles Lyell , a supporter of Charles Darwin .	The mountain was named in 1863 by Charles Gould after the geologist Charles Lyell , a follower of Charles Darwin .	1
He was elected as Distinguished Lecturer by the International Speech Communication Association and the IEEE Signal Processing Society .	He was elected a Distinguished Lecturer by the IEEE Signal Processing Society and the International Speech Communication Association .	1
Brazil had signed a separate Loizaga -- Cotegipe Treaty with Paraguay now in 1872 and already did much to help Paraguay in its negotiations with Argentina .	Brazil had signed a separate Loizaga - Cotegipe contract with Paraguay in 1872 and already did much to help Paraguay in its negotiations with Argentina .	1
Vishwasrao was born in Supe near Pune as the eldest son of Balaji Baji Rao ( Supe was the Jagir of Shahaji by Pune ) .	Vishwasrao was born as the eldest son of Balaji Baji Rao at Supe near Pune ( Supe was the Jagir of Shahaji near Pune .	1
For six months , Hopkins toured England , the United States and Japan with the band .	Hopkins toured with the band for six months through Japan , the United States , and England .	1
Much of the city 's crime , however , is centralized in most of its scattered neighborhoods and western neighborhoods adjacent to Hartsfield-Jackson International Airport .	However , much of the city 's crime is centralized in most dispersed neighborhoods and Western neighborhoods adjacent to Hartsfield-Jackson International Airport .	1
For the next thirty years , Kriebel and Warner Sallman marketed over 100 Bates works .	Over the next thirty years , Kriebel and Warner Sallman marketed over 100 Bates works .	1
The members of the United Methodist Church gather in Laichingen , while the Catholics in the parish of St. Josef are assigned to Bad Urach .	The members of the United Methodist Church gather in Laichingen , while the Catholics of the parish of St. Joseph are assigned in Bad Urach .	1
"The sophisticated systems at large airports consist of two different radar systems , the "" primary "" and the "" secondary "" surveillance radar ."	"The sophisticated systems at large airports consist of two different radar systems , the "" primary "" and "" secondary "" surveillance radar ."	1
Cole then captures Magruder 's henchman Dutchie and his men and kills Magruder 's armored train .	Cole then captures Magrud 's henchman , Dutchie , and his men , and kills Magruder 's armored train .	1
"Jools Holland performed the song on "" Friday Night with Adele "" on 8 February 2008 and on "" Saturday Night Live "" during the 18 October 2008 show ."	"The song was performed on February 8 , 2008 on "" Friday Night with Adele "" and during the show on "" Saturday Night Live "" on October 18 , 2008 ."	1
They were accompanied by several other families , or were soon followed , including Masters , Kisner , Battin , Parker , Lundy , Lemon , Oliver , and Rich .	They were accompanied or were soon followed by several other families , including Masters , Parker , Lundy , Battin , Kisner , Lemon , Oliver , and Rich .	1
She moved to Switzerland when she was a few months old , then to France , but mostly grew up in Paris .	She moved to Switzerland when she was a few months old , then grew up to France , but largely in Paris .	1
WPB joined the Grand Alliance , however the party leadership openly questioned the direction of the subsequent 14 Party Alliance after the 2014 elections .	The WPB joined the Grand Alliance , but , after the 2014 elections , the party leadership openly questioned the direction of the subsequent 14 party alliance .	1
Mike Parlett ( also known as Michael J. Parlett ) is a producer and radio host of English jazz saxophonist .	Michael J. Parlett ( also known as Mike Parlett ) is an English jazz saxophonist producer and radio host .	1
It was completed when the section from Amersfoort to Zutphen was opened .	It was completed when the Amersfoort to Zutphen section was opened .	1
When the fruit is ripe , it tastes sweet-brown and appears orange .	When ripe the fruit tastes sweet-brown and appears orange .	1
In 1977 , US 1 was moved to Webster Avenue and the Alexander Hamilton Bridge , crossing the Harlem River using the Cross Bronx Expressway .	In 1977 , the US 1 was transferred to Webster Avenue and Alexander Hamilton Bridge , crossing the Harlem River via the Cross Bronx Expressway .	1
It is based on Uxbridge Road in Ealing near Ealing Broadway station , London , the same address as Transworld .	It is based on Uxbridge Road in Ealing , close to Ealing Broadway Station , London , the same address as Transworld .	1
An electronic signature is intended to provide a secure and accurate identification method for the signatory to provide a seamless transaction .	An electronic signature is intended to provide the signatory with a secure and accurate identification method for ensuring a seamless transaction .	1
He originally played with HC Spartak Moscow in the Continental Hockey League during the 2010 -- 11 KHL season .	He originally played with HC Spartak Moscow in the Kontinental Hockey League during the 2010 -- 11 KHL season .	1
Francisco Javier Mier Campillo ( 1748 -- 1818 ) was a Spanish bishop who was Grand Inquisitor of Spain from 1814 to 1818 .	Francisco Javier Mier Campillo was a Spanish bishop who , from 1814 to 1818 , was the Grand Inquisitor of Spain .	1
The municipality has a dry , a cold , and a wet season .	The municipality has a wet , cold and a dry season .	1
The interrogative pronouns , as reported by Kroeker , are shown below :	The interrogative pronouns reported by Kroeker are shown below :	1
Glasson won national hall championships , including nine Australian championships , 19 times .	Glasson won national indoor championships 19 times including nine Australian championships .	1
Djan Faridz ( born in Indonesia on 5 August , 1950 ) was once a Minister of Public Housing of Jakarta and owner of PT Dizamatra Powerindo .	Djan Faridz ( born August 5 , 1950 in Indonesia ) was a Minister of Public Housing in Jakarta and owner of PT Dizamatra Powerindo .	1
Two villages are located in Portage : part of Jerry City in the south , and part of Portage Township in the northwest .	In Portage there are two villages : a part of Jerry City in the south and part of the Portage township in the northwest .	1
It runs from east to west for , serving 7 counties : Claiborne , Copiah , Hinds , Rankin , Smith , Jasper , and Clarke .	It runs from east to west for 7 counties : Claiborne , Copiah , Hinds , Rankin , Smith , Jasper and Clarke .	1
The private foundation operates under independent law with foundation capital from the governments of Germany and the State of North Rhine-Westphalia .	The Privatstiftung operates under independent law with foundation capital from the governments of Germany and the state of North Rhine-Westphalia .	1
The Pălăoaia River is a tributary of the Muereasca River in Romania .	The river Pălăoaia is a tributary of the River Muereasca in Romania .	1
