source,reference,prediction,bleu_vs_reference,rougeL_f1_vs_reference,lexical_diversity_vs_source,inverse_bleu_vs_source,length_ratio_vs_reference,semantic_similarity_vs_source
"The song was performed on February 8  2008 on "" Friday Night with Adele "" and during the show on 18 October 2008 on "" Saturday Night Live ""","Jools Holland performed the song on "" Friday Night with Adele "" on 8 February 2008 and on "" Saturday Night Live "" during the 18 October 2008 show","The song was aired on February 8  2008 on "" Friday Night with Adele "" and featured on 18 October 2008 on "" Saturday Night Live """,0.446628492912555,0.5416666666666667,0.2272727272727273,0.26291594565149123,0.9310344827586207,0.978506326675415
Huge fields along the zone were discovered at Long Beach Oil Field in 1920  and the Huntington Beach Oil Field in 1921,Huge fields along the zone were discovered in 1920 by Long Beach Oil Field and Huntington Beach Oil Field in 1921,Large areas were found in the Long Beach Oil Field in 1920 and the Huntington Beach Oil Field in 1921,0.38863800910212987,0.6341463414634146,0.44999999999999996,0.36925529615548747,0.9523809523809523,0.9518986344337463
"In 2014  Townsquare Media purchased from Harris Publications "" XXL ""  "" King "" and "" Antenna ""","In 2014  Townsquare Media acquired "" XXL ""  "" King "" and "" Antenna "" from Harris Publications","In 2014, Townsquare Media acquired ""XXL,"" ""King,"" and ""Antenna"" from Harris Publications",0.09240461084701831,1.0,0.6111111111111112,0.9300635678771036,0.6666666666666666,0.9601937532424927
The leaves are used to prepare a putative drink  known for its refreshing diuretic  sedative and aphrodisiac effects,The leaves are used to prepare a putative drink known for its refreshing diuretic  sedative and aphrodisiac actions,"Leaves are used to make a supposed drink with refreshing diuretic, sedative, and aphrodisiac properties.",0.1772712285241271,0.6666666666666666,0.625,0.8227287714758729,0.8333333333333334,0.9370622634887695
A typical training station of the Royal Air Force ( not flying  will have the following integrated wing-based structure,A typical Royal Air Force training station ( not flying  will have the following integrated wing-based structure,A standard RAF training station without flying capabilities features this integrated wing structure,0.03178918694670677,0.4666666666666667,0.76,0.9727438265249697,0.7647058823529411,0.8186846375465393
The movie was produced by Sy Weintraub and Harvey Hayutin and directed by Robert Day,The film was directed by Robert Day and produced by Sy Weintraub and Harvey Hayutin,The film was created by Sy Weintraub and Harvey Hayutin with Robert Day directing it,0.4480304273880272,0.6,0.4444444444444444,0.6149677113121288,1.0,0.9371181726455688
For a horizontal edge  we want to interpolate in vertical direction  using only the column centered on the pixel,For a horizontal edge  we want to interpolate in the vertical direction  using only the column centered at the pixel,"For a horizontal edge, we need to interpolate vertically around the center pixel using only that column.",0.07667923041240364,0.5945945945945946,0.6,0.9186749236499561,0.85,0.8732896447181702
Pyrgus alpinus is a butterfly of the family Hesperiidae  It is found from Ghissar to northern India and western China,Pyrgus alpinus is a butterfly of the Hesperiidae family  It comes from Ghissar to Western China and northern India,Pyrgus alpinus belongs to the Hesperiidae family and can be found in areas ranging from Ghissar to northern India and western China,0.1009047135721398,0.4878048780487805,0.43999999999999995,0.6280552557526657,1.1578947368421053,0.9009133577346802
Recently Antonio appeared in Ireland in duo with singer Donovan and special guest Chris De Burgh  and with Eoin Dillon ( Kila,Antonio recently appeared in Ireland with the singer Donovan and the special guest Chris De Burgh and with Eoin Dillon ( Kila  in Ireland,"Antonio recently performed in Ireland alongside singers Donovan and Chris De Burgh, and with bandmate Eoin Dillon (Kila).",0.04009453026269074,0.7317073170731708,0.56,0.9571900460490668,0.75,0.9246640205383301
Voltage-gated ion channels are a class of transmembrane proteins that form ion channels that are activated by changes in the electrical membrane potential near the channel,Voltage-driven ion channels are a class of transmembrane proteins that form ion channels activated by changes in the electrical membrane potential near the channel,Voltage-gated ion channels are a type of transmembrane protein forming ion channels activated by changes in the membrane's electrical potential close to them,0.3795836567239372,0.72,0.5,0.6782002162272003,0.9583333333333334,0.9881454706192017
There are two major special cases  ( i  a simple open chain and ( ii  a simple closed chain,There are two important special cases  ( i  a simple closed chain and ( ii  a simple chain open,"There are two significant special instances (a simple open loop and an open-loop), or alternatively (ii) a simple closed loop.",0.09107438368292145,0.5263157894736842,0.64,0.9037005638581186,1.0526315789473684,0.4931049644947052
This assembly was seen as a semi-democratic legislative counterpart to the divine system that existed during the Third Dynasty of Ur ( 2112 BC -- 2004 BC,This assembly was seen as a semi-democratic statutory counterpart to the divine system that existed during the Third Dynasty of Ur ( 2112 BC -- 2004 BC,This assembly was viewed as a semi-democratic counterpart to the divine system that prevailed during the Third Dynasty of Ur (2112 BC - 2004 BC),0.4477218814053279,0.9019607843137256,0.3666666666666667,0.5522781185946721,0.9259259259259259,0.974380373954773
Cebu Strait connects the western part of the Bohol Sea with the Camotes Sea and separates the island provinces of Cebu and Bohol,The Cebu Strait connects the western part of the Bohol Sea with the Camotes Sea  and separates the island provinces of Cebu and Bohol,Cebu Strait links the western section of the Bohol Sea to the Camotes Sea and divides the island territories of Cebu and Bohol,0.35212693252712823,0.7659574468085107,0.5,0.6322255012403074,0.9583333333333334,0.9647400379180908
In March 2008  Sophina participated in the Heart of a Champion Invitational as a Level 10 where she won the all-around title,In March 2008  Sophina participated as Level 10 at the Heart of a Champion Invitational  where she won the title,"In March 2008, Sophina competed in the Heart of a Champion Invitational as a Level 10 competitor, securing the all-around championship.",0.2952818889864951,0.5238095238095238,0.45833333333333337,0.4689212889235721,1.05,0.9262046813964844
Rod Lyne married Amanda Mary Smith in 1969,In 1969  Rod married Amanda Mary Smith,Rod Lyne wedded Amanda Mary Smith in 1969,0.18092176081223305,0.5333333333333333,0.2222222222222222,0.4053964424986395,1.1428571428571428,0.9480608701705933
The R335 is a Regional Route in South Africa that connects Port Elizabeth in the south to Somerset East to the north via Addo,The R335 is a regional route in South Africa that links Port Elizabeth to the south via Addo to the north with Somerset East,The R335 is a regional road in South Africa linking Port Elizabeth in the south with Somerset East to the north through Addo,0.3225126120674208,0.6808510638297872,0.34782608695652173,0.4987828748560035,0.9583333333333334,0.9734019041061401
Coifs date from the 14th century  but in the 10th century men fell out of popularity,Coifs date from the 14th century  but fell out of popularity with men in the 10th century,Coifs originated in the 14th century  but men's popularity declined in the 10th century,0.3034491157401749,0.625,0.5294117647058824,0.6740830775808277,0.8235294117647058,0.9175481796264648
Ryan Wiik ( born September 23  1981  is a Norwegian actor and entrepreneur  He is also known as Ryan Wiik,Ryan Wiik ( born September 23  1981   also known as Gunnar Ryan Wiik  is a Norwegian actor and entrepreneur,"Ryan Wiik (born September 23, 1981) is a Norwegian actor and entrepreneur; he is better known as Ryan Wiik",0.27130567714631193,0.6486486486486486,0.5,0.6418135982382338,1.0,0.9948246479034424
Talagang Tehsil  is a subdivision ( Tehsil  of the district of Chakwal in the province of Punjab in Pakistan,Talagang Tehsil  is a subdivision ( tehsil  of Chakwal District in the Punjab province of Pakistan,"Talagang Tehsil is a subdivision (tehsil) of Chakwal District in Punjab Province, Pakistan.",0.3948627814210998,0.9285714285714286,0.4117647058823529,0.7708038143131362,0.8125,0.9899436831474304
It is found only in Yunnan and its tributaries in Lake Dianchi  China,It is only found in Yunnan and its tributaries in the Dianchi - Lake  China,"It is confined to Yunnan and its branches within Lake Dianchi, China.",0.0864053026316709,0.5384615384615384,0.6666666666666667,0.8979241960092682,0.8,0.8314917087554932
On November 13  2016  Deputy Dennis Wallace was murdered in Fox Grove Park near the City of Hughson by David Machado,On 13 November 2016  David Machado murdered Dennis Wallace in Fox Grove Park near the city of Hughson,"On November 13, 2016, Deputy Dennis Wallace was killed in Fox Grove Park near the City of Hughson by David Machado",0.45763189808605753,0.717948717948718,0.25,0.31084421924649164,1.1666666666666667,0.9827539324760437
The river Vidăcut or Hidecut is a tributary of the River Eliseni  in Romania,The Vidăcut River or Hidecut River is a tributary of the Eliseni River  in Romania,The river Vidăcut or Hidecut flows into the River Eliseni in Romania,0.049886124733806284,0.6206896551724138,0.4285714285714286,0.46329111691946034,0.8,0.9517133831977844
In 1796 John Taylor acquired Hare 's share  and the company took the name Taylor Walker in 1816 when Isaac Walker became a partner,In 1796  John Taylor acquired the share of Hare and the company took the name of Taylor Walker when Isaac Walker became a partner in 1816,"In 1796 John Taylor bought Hare's share, renaming the company Taylor Walker in 1816 after Isaac Walker joined as a partner.",0.1486947208132248,0.5416666666666667,0.6428571428571428,0.7608502596883036,0.8076923076923077,0.9610482454299927
"First  he was weakened by the VR Double Team attack  then destroyed by JB 's "" Laser Lance "" command","First he was weakened by the VR Double team 's attack and then destroyed by the command "" Laser Lance "" by JB","First, it was weakened by the VR Double Team attack, then destroyed by JB's ""Laser Lance"" command",0.3081030683406909,0.717948717948718,0.5833333333333333,0.6324332434252324,0.7391304347826086,0.9717864394187927
The section of the Collector Highway 321 from Springhill to Oxford was designated as Trunk Highway 4 before the 1960s,The section of Collector Highway 321 from Springhill to Oxford was designated as Trunk Highway 4 before the 1960s,A segment of Collector Highway 321 between Springhill and Oxford was marked as Trunk Highway 4 prior to the 1960s,0.2962789157394226,0.6666666666666667,0.4347826086956522,0.7757612949167669,1.0526315789473684,0.972196638584137
On January 16  1944  Zeamer received the award from the Army Chief of Staff  Henry H. Arnold  at the Pentagon,Zeamer received the award from Chief of the Army Air Forces General Henry H. Arnold on January 16  1944  at the Pentagon,"On January 16, 1944, Zeamer was presented with an award by the Army Chief of Staff, Henry H. Arnold, at the Pentagon.",0.04299633317640399,0.45454545454545453,0.6071428571428572,0.8307673208130996,1.0,0.9689912796020508
