sentence1	sentence2	label
The Trolley Service was proposed in 1892 from Baltimore to Ellicott City , approved on April 20 , 1895 and introduced in 1899 .	Trolley service was proposed from Ellicott City to Baltimore in 1892 , approved on April 20 , 1895 , and implemented in 1899 .	0
The statistical leaders of the team included Jim Butler with 1,687 heated yards , Mike Ridley with 311 passing yards and Todd Starks with 486 receiving yards .	The team 's statistical leaders included Todd Starks with 1,687 passing yards , Mike Ridley with 311 rushing yards , and Jim Butler with 486 receiving yards .	0
There he participated in Non-Combatant Evacuation Operations in Cambodia ( Operation Eagle Pull ) and in South Vietnam ( Operation Frequent Wind ) .	There he participated in non-combatant evacuation operations in Cambodia ( Operation Eagle Pull ) and in southern Vietnam ( Operation Frequent Wind ) .	1
The following organs have been visited : Argao in Bohol ( still playable ) and Loboc , Baclayon , Loay , Maribojoc and Antiquera in Cebu .	The following organs were visited : Argao in Bohol ( still playable ) and Loboc , Baclayon , Loay , Maribojoc and Antiquera in Cebu .	1
"It was also reproduced by PP Arnold on her album "" Boots "" and Nancy Sinatra in 1970 , produced again by Andrew Loog Oldham in 1966 ."	"It was also produced by Nancy Sinatra in 1966 on their album "" Boots "" and PP Arnold again by Andrew Loog Oldham in 1970 ."	0
The Straja River is a tributary of the Frasin in Romania .	The Frasin River is a tributary of the Straja River in Romania .	0
Following the resignation of Jennings B. Whitworth and the hiring of Drew in December 1954 , Crisp was retained as a line coach .	After the resignation of Drew and the attitude of Jennings B. Whitworth in December 1954 , Crisp was retained as a line coach .	0
During the short 5 year life of Nervous Fellas , many personnel changes took place , and Chris Colt left in late 1987 to be replaced by Mark Twang .	Many personnel changes happened during the short Fellas ' Nervous 5 year life . Chris Colt left in late 1987 to be replaced by Mark Twang .	0
El Elk Township is located in the 3rd Congressional District and is part of the 2nd State Legislative District in New Jersey .	El Elk Township is located in the 2nd Congressional District and is part of the 3rd State Legislative District of New Jersey .	0
The Lăpuş River is a tributary of the Coruia River in Romania .	The river LÄ puá is a tributary of the Coruia River in Romania .	1
They lived in Los Angeles , California after having lived in Spokane , Washington .	They lived in Los Angeles , California , after they lived in Spokane , Washington .	1
In the future , it is planned to extend this rail line to the city of Barbalha , south of Juazeiro do Norte .	In the future it is planned to extend this railway line into the city of Barbalha south of Juazeiro do Norte .	1
The plant is native to northern Oregon and into southern California .	The plant is native to northern Oregon and southern California .	1
Nikolaus Moser and Cedrik-Marcel Stebe won against Henri Continen and Christopher Rungkat in the final 7 -- 6 , 3 -- 6 , 10 - 8 .	Henri Kontinen and Christopher Rungkat and Cedrik-Marcel Stebe won in the final 7 -- 6 , 3 -- 6 , 10 -- 8 , against Nikolaus Moser .	0
China is allowed the fewest imports , while the experienced Japanese teams are allowed the most .	The fewest imports are allowed in China , while the experienced Japanese teams are allowed the most .	1
The new style was also promoted by changes in economic order and the social structure .	The new style was also encouraged by changes in the social order and economic structure .	0
It was upgraded with new buses in 2010 and reopened in early 2011 .	It was reopened in 2010 with new buses and upgraded in early 2011 .	0
Gangahoni is a large village in Biaora Rajgarh district , Madhya Pradesh with a total of 639 families .	Gangahoni is a large village located in Biaora of Rajgarh district , Madhya Pradesh with total 639 families residing .	1
Devnya is also the seat of the municipality of Devnya ( part of the province of Varna ) , which includes the following 2 villages :	The province of Varna is also the seat of the municipality of Devnya ( part of Devnya ) , which includes the following 2 villages :	0
In 1938 , after Anfuso was appointed Minister of Foreign Affairs , Ciano became Ministry head of staff .	In 1938 , after Ciano was appointed Minister of Foreign Affairs , Anfuso became Head of Ministry of Staff .	0
After four years it moved to the house of Jacopo Sandri , which had more space , and moved back to the Palazzo of Conte Luigi Ferdinando Marsigli in 1705 .	After four years it moved to Jacopo Sandri 's house , which had more space , and in 1705 moved again to the palazzo of Conte Luigi Ferdinando Marsigli .	1
The two terms are indeed also used in other parts of the country .	Indeed , the two terms are now used also in other parts of the country .	1
In the 2012 NFL Draft , Posey was selected by the Houston Texans in the 68th round ( third overall ) .	In the 2012 NFL Draft , Posey was selected in the third round by the Houston Texans ( 68th total ) .	0
"It was their third hit with the first "" Peach "" , Linda Greene ."	"It was their third hit with the first "" Peaches "" , Linda Greene ."	1
For the Huffington Post Highline , Robert and Rebekah Mercer later wrote about Vicky ' s influence on the 2016 election . Charlie Rose recently interviewed her on this piece .	For the Huffington Post Highline , Vicky recently wrote about Robert and Rebekah Mercer 's influence in the 2016 election . Charlie Rose later interviewed her on this piece .	0
In 2006 , after the death of Paul Britton in December 2005 , David Neale was appointed Chief Executive .	Paul Britton was appointed Chief Executive in December 2005 after the death of David Neale .	0
He developed players like Stefan Bogomilov , Bozhil Kolev , Stefan Janev , Damyan Georgiev , Ivan Derventski , Spas Kirov , Nedko Nedev .	He developed players like Nedko Nedev , Ivan Derventski , spas Kirov , Stefan Bogomilov , Bozhil Kolev , Stefan Yanev , Damjan Georgiev .	1
Enter through the eastern gate , turn left and worship on the south side Ganapathy , Shiva and Ayyappan .	Enter through the southern gate , turn left and worship on the east side Ganapathy , Shiva and Ayyappan .	0
The winter is characterized by cool and quite dry , sunny days and pleasant and occasionally foggy nights .	The winter is characterized by dry , sunny and pleasant days and cool and occasionally foggy nights .	0
In 1948 , he relocated to Cyprus . In 1958 , he moved to England .	In 1948 he moved to Cyprus , in 1958 to England .	1
The localized versions of subsequent games use instead the current designation convention .	The following versions of localized games use instead the current naming convention .	0
US 340 east of Petersville crosses a diamond exchange with MD 180 and has Catoctin Creek .	East of Petersville , US 340 crosses a diamond interchange with MD 180 and has Catoctin Creek .	1
The valleys are shaped by three mountain ranges : the Alaska Range , the Chugach Mountains and the Talkeetna Mountains . The Matanuska-Susitna Valley was carved by glaciers	The valleys are shaped by three mountain ranges : the Alaska Range , the Chugach Mountains and the Talkeetna Mountains . The Matanuska-Susitna Valley has been carved by glaciers .	1
The navy is a modern force with foreign ships built .	The navy is a modern force with foreign built ships .	1
Genesee College was founded as the Genesee Wesleyan Seminary , in 1831 , by the Methodist Episcopal Church .	The Genesee College was founded in 1831 by the Methodist Episcopal Church as a seminary in Genesee .	1
Maplewood is situated in the 10th Congressional District and is part of New Jersey 's 27th legislative district .	Maplewood is located on the 27th Congressional District and is part of the 10th State Legislative District in New Jersey .	0
