sentence1	sentence2	label
they were accompanied by several other families , or were soon followed , including masters , kisner , battin , parker , lundy , lemon , oliver , and rich .	they were accompanied or were soon followed by several other families , including masters , parker , lundy , battin , kisner , lemon , oliver , and rich .	1
she moved to switzerland when she was a few months old , then to france , but mostly grew up in paris .	she moved to switzerland when she was a few months old , then grew up to france , but largely in paris .	1
wpb joined the grand alliance , however the party leadership openly questioned the direction of the subsequent 14 party alliance after the 2014 elections .	the wpb joined the grand alliance , but , after the 2014 elections , the party leadership openly questioned the direction of the subsequent 14 party alliance .	1
mike parlett ( also known as michael j. parlett ) is a producer and radio host of english jazz saxophonist .	michael j. parlett ( also known as mike parlett ) is an english jazz saxophonist producer and radio host .	1
it was completed when the section from amersfoort to zutphen was opened .	it was completed when the amersfoort to zutphen section was opened .	1
when the fruit is ripe , it tastes sweet-brown and appears orange .	when ripe the fruit tastes sweet-brown and appears orange .	1
in 1977 , us 1 was moved to webster avenue and the alexander hamilton bridge , crossing the harlem river using the cross bronx expressway .	in 1977 , the us 1 was transferred to webster avenue and alexander hamilton bridge , crossing the harlem river via the cross bronx expressway .	1
it is based on uxbridge road in ealing near ealing broadway station , london , the same address as transworld .	it is based on uxbridge road in ealing , close to ealing broadway station , london , the same address as transworld .	1
an electronic signature is intended to provide a secure and accurate identification method for the signatory to provide a seamless transaction .	an electronic signature is intended to provide the signatory with a secure and accurate identification method for ensuring a seamless transaction .	1
he originally played with hc spartak moscow in the continental hockey league during the 2010 -- 11 khl season .	he originally played with hc spartak moscow in the kontinental hockey league during the 2010 -- 11 khl season .	1
francisco javier mier campillo ( 1748 -- 1818 ) was a spanish bishop who was grand inquisitor of spain from 1814 to 1818 .	francisco javier mier campillo was a spanish bishop who , from 1814 to 1818 , was the grand inquisitor of spain .	1
the municipality has a dry , a cold , and a wet season .	the municipality has a wet , cold and a dry season .	1
the interrogative pronouns , as reported by kroeker , are shown below :	the interrogative pronouns reported by kroeker are shown below :	1
glasson won national hall championships , including nine australian championships , 19 times .	glasson won national indoor championships 19 times including nine australian championships .	1
djan faridz ( born in indonesia on 5 august , 1950 ) was once a minister of public housing of jakarta and owner of pt dizamatra powerindo .	djan faridz ( born august 5 , 1950 in indonesia ) was a minister of public housing in jakarta and owner of pt dizamatra powerindo .	1
two villages are located in portage : part of jerry city in the south , and part of portage township in the northwest .	in portage there are two villages : a part of jerry city in the south and part of the portage township in the northwest .	1
it runs from east to west for , serving 7 counties : claiborne , copiah , hinds , rankin , smith , jasper , and clarke .	it runs from east to west for 7 counties : claiborne , copiah , hinds , rankin , smith , jasper and clarke .	1
the private foundation operates under independent law with foundation capital from the governments of germany and the state of north rhine-westphalia .	the privatstiftung operates under independent law with foundation capital from the governments of germany and the state of north rhine-westphalia .	1
the pălăoaia river is a tributary of the muereasca river in romania .	the river pălăoaia is a tributary of the river muereasca in romania .	1
