sentence1	sentence2	label
gangahoni is a large village in biaora rajgarh district , madhya pradesh with a total of 639 families .	gangahoni is a large village located in biaora of rajgarh district , madhya pradesh with total 639 families residing .	1
devnya is also the seat of the municipality of devnya ( part of the province of varna ) , which includes the following 2 villages :	the province of varna is also the seat of the municipality of devnya ( part of devnya ) , which includes the following 2 villages :	0
in 1938 , after anfuso was appointed minister of foreign affairs , ciano became ministry head of staff .	in 1938 , after ciano was appointed minister of foreign affairs , anfuso became head of ministry of staff .	0
after four years it moved to the house of jacopo sandri , which had more space , and moved back to the palazzo of conte luigi ferdinando marsigli in 1705 .	after four years it moved to jacopo sandri 's house , which had more space , and in 1705 moved again to the palazzo of conte luigi ferdinando marsigli .	1
the two terms are indeed also used in other parts of the country .	indeed , the two terms are now used also in other parts of the country .	1
in the 2012 nfl draft , posey was selected by the houston texans in the 68th round ( third overall ) .	in the 2012 nfl draft , posey was selected in the third round by the houston texans ( 68th total ) .	0
"it was their third hit with the first "" peach "" , linda greene ."	"it was their third hit with the first "" peaches "" , linda greene ."	1
for the huffington post highline , robert and rebekah mercer later wrote about vicky ' s influence on the 2016 election . charlie rose recently interviewed her on this piece .	for the huffington post highline , vicky recently wrote about robert and rebekah mercer 's influence in the 2016 election . charlie rose later interviewed her on this piece .	0
in 2006 , after the death of paul britton in december 2005 , david neale was appointed chief executive .	paul britton was appointed chief executive in december 2005 after the death of david neale .	0
he developed players like stefan bogomilov , bozhil kolev , stefan janev , damyan georgiev , ivan derventski , spas kirov , nedko nedev .	he developed players like nedko nedev , ivan derventski , spas kirov , stefan bogomilov , bozhil kolev , stefan yanev , damjan georgiev .	1
enter through the eastern gate , turn left and worship on the south side ganapathy , shiva and ayyappan .	enter through the southern gate , turn left and worship on the east side ganapathy , shiva and ayyappan .	0
the winter is characterized by cool and quite dry , sunny days and pleasant and occasionally foggy nights .	the winter is characterized by dry , sunny and pleasant days and cool and occasionally foggy nights .	0
in 1948 , he relocated to cyprus . in 1958 , he moved to england .	in 1948 he moved to cyprus , in 1958 to england .	1
the localized versions of subsequent games use instead the current designation convention .	the following versions of localized games use instead the current naming convention .	0
us 340 east of petersville crosses a diamond exchange with md 180 and has catoctin creek .	east of petersville , us 340 crosses a diamond interchange with md 180 and has catoctin creek .	1
the valleys are shaped by three mountain ranges : the alaska range , the chugach mountains and the talkeetna mountains . the matanuska-susitna valley was carved by glaciers	the valleys are shaped by three mountain ranges : the alaska range , the chugach mountains and the talkeetna mountains . the matanuska-susitna valley has been carved by glaciers .	1
the navy is a modern force with foreign ships built .	the navy is a modern force with foreign built ships .	1
genesee college was founded as the genesee wesleyan seminary , in 1831 , by the methodist episcopal church .	the genesee college was founded in 1831 by the methodist episcopal church as a seminary in genesee .	1
maplewood is situated in the 10th congressional district and is part of new jersey 's 27th legislative district .	maplewood is located on the 27th congressional district and is part of the 10th state legislative district in new jersey .	0
